prob_transmission,day,patients,patient_C,patient_S,patient_isolated,patient_positive,patient_preinfection,hcws,hcw_C,goo,goo_C,beds,filled_beds,filled_sick_beds,empty_isolated_beds,daily_hcw_infections,cumulative_sick_patients,cumulative_patients,move2isol,daily_discharges,daily_admissions,iteration
0.04,306,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,0.0,0.0,0.0,38.0,653.0,2.0,2.0,2.0,1.0
0.04,307,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,1.0,0.0,1.0,39.0,657.0,2.0,4.0,4.0,1.0
0.04,308,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,2.0,0.0,1.0,40.0,658.0,2.0,1.0,1.0,1.0
0.04,309,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,2.0,0.0,0.0,40.0,660.0,2.0,2.0,2.0,1.0
0.04,310,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,2.0,0.0,0.0,40.0,660.0,2.0,0.0,0.0,1.0
0.04,311,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,2.0,0.0,0.0,40.0,662.0,2.0,2.0,2.0,1.0
0.04,312,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,2.0,0.0,0.0,40.0,664.0,2.0,2.0,2.0,1.0
0.04,313,29.0,2.0,27.0,15.0,2.0,0.0,19.0,0.0,30.0,3.0,30.0,29.0,2.0,1.0,0.0,40.0,666.0,2.0,3.0,2.0,1.0
0.04,314,30.0,3.0,27.0,16.0,3.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,3.0,0.0,1.0,41.0,668.0,2.0,1.0,2.0,1.0
0.04,315,30.0,3.0,27.0,16.0,3.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,3.0,0.0,0.0,41.0,671.0,2.0,3.0,3.0,1.0
0.04,316,30.0,3.0,27.0,16.0,3.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,3.0,0.0,0.0,41.0,674.0,2.0,3.0,3.0,1.0
0.04,317,30.0,3.0,27.0,16.0,3.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,3.0,0.0,0.0,41.0,676.0,2.0,2.0,2.0,1.0
0.04,318,30.0,3.0,27.0,16.0,3.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,3.0,0.0,0.0,41.0,678.0,2.0,2.0,2.0,1.0
0.04,319,30.0,3.0,27.0,16.0,3.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,3.0,0.0,0.0,41.0,679.0,2.0,1.0,1.0,1.0
0.04,320,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,41.0,682.0,2.0,3.0,3.0,1.0
0.04,321,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,41.0,686.0,2.0,4.0,4.0,1.0
0.04,322,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,41.0,687.0,3.0,1.0,1.0,1.0
0.04,323,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,1.0,0.0,0.0,41.0,689.0,3.0,2.0,2.0,1.0
0.04,324,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,1.0,0.0,0.0,41.0,689.0,3.0,0.0,0.0,1.0
0.04,325,29.0,1.0,28.0,15.0,1.0,0.0,19.0,0.0,30.0,0.0,30.0,29.0,1.0,1.0,0.0,41.0,690.0,3.0,2.0,1.0,1.0
0.04,326,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,1.0,0.0,0.0,41.0,693.0,3.0,2.0,3.0,1.0
0.04,327,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,1.0,0.0,0.0,41.0,695.0,3.0,2.0,2.0,1.0
0.04,328,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,1.0,0.0,0.0,41.0,697.0,3.0,2.0,2.0,1.0
0.04,329,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,1.0,0.0,0.0,41.0,700.0,3.0,3.0,3.0,1.0
0.04,330,30.0,0.0,30.0,17.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,41.0,704.0,3.0,4.0,4.0,1.0
0.04,331,29.0,1.0,28.0,16.0,1.0,1.0,19.0,0.0,30.0,0.0,30.0,29.0,1.0,1.0,0.0,42.0,705.0,3.0,2.0,1.0,1.0
0.04,332,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,43.0,708.0,3.0,2.0,3.0,1.0
0.04,333,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,43.0,709.0,3.0,1.0,1.0,1.0
0.04,334,29.0,2.0,27.0,15.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,29.0,2.0,1.0,0.0,43.0,711.0,3.0,3.0,2.0,1.0
0.04,335,29.0,2.0,27.0,15.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,29.0,2.0,1.0,0.0,43.0,715.0,3.0,4.0,4.0,1.0
0.04,336,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,43.0,717.0,3.0,1.0,2.0,1.0
0.04,337,29.0,2.0,27.0,16.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,29.0,2.0,0.0,0.0,43.0,718.0,3.0,2.0,1.0,1.0
0.04,338,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,43.0,719.0,3.0,0.0,1.0,1.0
0.04,339,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,43.0,720.0,3.0,1.0,1.0,1.0
0.04,340,29.0,2.0,27.0,15.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,29.0,2.0,1.0,0.0,43.0,722.0,3.0,3.0,2.0,1.0
0.04,341,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,43.0,725.0,3.0,2.0,3.0,1.0
0.04,342,29.0,2.0,27.0,15.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,29.0,2.0,1.0,0.0,43.0,726.0,3.0,2.0,1.0,1.0
0.04,343,29.0,2.0,27.0,16.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,29.0,2.0,0.0,0.0,43.0,729.0,3.0,3.0,3.0,1.0
0.04,344,28.0,2.0,26.0,15.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,28.0,2.0,1.0,0.0,43.0,732.0,3.0,4.0,3.0,1.0
0.04,345,29.0,1.0,28.0,15.0,1.0,1.0,19.0,0.0,30.0,0.0,30.0,29.0,1.0,1.0,0.0,43.0,734.0,3.0,1.0,2.0,1.0
0.04,346,29.0,0.0,29.0,15.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,29.0,0.0,1.0,0.0,43.0,737.0,3.0,3.0,3.0,1.0
0.04,347,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,43.0,739.0,3.0,1.0,2.0,1.0
0.04,348,29.0,0.0,29.0,15.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,29.0,0.0,1.0,0.0,43.0,740.0,3.0,2.0,1.0,1.0
0.04,349,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,43.0,745.0,3.0,4.0,5.0,1.0
0.04,350,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,43.0,747.0,3.0,2.0,2.0,1.0
0.04,351,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,43.0,748.0,3.0,1.0,1.0,1.0
0.04,352,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,43.0,749.0,3.0,1.0,1.0,1.0
0.04,353,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,43.0,750.0,3.0,1.0,1.0,1.0
0.04,354,29.0,0.0,29.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,29.0,0.0,0.0,0.0,43.0,751.0,3.0,2.0,1.0,1.0
0.04,355,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,43.0,755.0,3.0,3.0,4.0,1.0
0.04,356,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,43.0,756.0,3.0,1.0,1.0,1.0
0.04,357,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,43.0,759.0,3.0,3.0,3.0,1.0
0.04,358,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,43.0,762.0,3.0,3.0,3.0,1.0
0.04,359,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,43.0,764.0,3.0,2.0,2.0,1.0
0.04,360,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,43.0,767.0,3.0,3.0,3.0,1.0
0.04,361,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,45.0,769.0,3.0,2.0,2.0,1.0
0.04,362,30.0,3.0,27.0,16.0,3.0,3.0,19.0,0.0,30.0,0.0,30.0,30.0,3.0,0.0,0.0,46.0,770.0,3.0,1.0,1.0,1.0
0.04,363,29.0,4.0,25.0,16.0,4.0,4.0,19.0,0.0,30.0,0.0,30.0,29.0,4.0,0.0,0.0,47.0,774.0,3.0,5.0,4.0,1.0
0.04,364,30.0,4.0,26.0,16.0,4.0,4.0,19.0,0.0,30.0,0.0,30.0,30.0,4.0,0.0,0.0,47.0,777.0,3.0,2.0,3.0,1.0
0.04,365,29.0,4.0,25.0,15.0,4.0,4.0,19.0,0.0,30.0,0.0,30.0,29.0,4.0,1.0,0.0,47.0,777.0,3.0,1.0,0.0,1.0
0.04,366,30.0,4.0,26.0,16.0,4.0,4.0,19.0,0.0,30.0,0.0,30.0,30.0,4.0,0.0,0.0,47.0,779.0,3.0,1.0,2.0,1.0
0.04,367,30.0,4.0,26.0,16.0,4.0,4.0,19.0,0.0,30.0,1.0,30.0,30.0,4.0,0.0,0.0,47.0,780.0,3.0,1.0,1.0,1.0
0.04,368,30.0,4.0,26.0,16.0,4.0,4.0,19.0,0.0,30.0,1.0,30.0,30.0,4.0,0.0,0.0,47.0,781.0,3.0,1.0,1.0,1.0
0.04,369,30.0,4.0,26.0,16.0,4.0,4.0,19.0,0.0,30.0,1.0,30.0,30.0,4.0,0.0,0.0,47.0,785.0,3.0,4.0,4.0,1.0
0.04,370,30.0,4.0,26.0,16.0,4.0,4.0,19.0,0.0,30.0,1.0,30.0,30.0,4.0,0.0,0.0,47.0,786.0,3.0,1.0,1.0,1.0
0.04,371,30.0,4.0,26.0,16.0,4.0,4.0,19.0,0.0,30.0,1.0,30.0,30.0,4.0,0.0,0.0,47.0,789.0,3.0,3.0,3.0,1.0
0.04,372,30.0,4.0,26.0,16.0,4.0,4.0,19.0,0.0,30.0,1.0,30.0,30.0,4.0,0.0,0.0,47.0,792.0,3.0,3.0,3.0,1.0
0.04,373,30.0,4.0,26.0,16.0,4.0,4.0,19.0,0.0,30.0,1.0,30.0,30.0,4.0,0.0,0.0,47.0,794.0,3.0,2.0,2.0,1.0
0.04,374,30.0,4.0,26.0,16.0,4.0,4.0,19.0,0.0,30.0,1.0,30.0,30.0,4.0,0.0,0.0,47.0,797.0,3.0,3.0,3.0,1.0
0.04,375,29.0,2.0,27.0,15.0,2.0,2.0,19.0,0.0,30.0,1.0,30.0,29.0,2.0,1.0,0.0,47.0,798.0,3.0,2.0,1.0,1.0
0.04,376,29.0,1.0,28.0,16.0,1.0,1.0,19.0,0.0,30.0,1.0,30.0,29.0,1.0,0.0,0.0,47.0,799.0,3.0,1.0,1.0,1.0
0.04,377,29.0,0.0,29.0,16.0,0.0,0.0,19.0,0.0,30.0,1.0,30.0,29.0,0.0,0.0,0.0,47.0,803.0,3.0,4.0,4.0,1.0
0.04,378,29.0,0.0,29.0,15.0,0.0,0.0,19.0,0.0,30.0,1.0,30.0,29.0,0.0,1.0,0.0,47.0,806.0,3.0,3.0,3.0,1.0
0.04,379,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,0.0,0.0,0.0,47.0,807.0,3.0,0.0,1.0,1.0
0.04,380,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,0.0,0.0,0.0,47.0,809.0,3.0,2.0,2.0,1.0
0.04,381,29.0,0.0,29.0,16.0,0.0,0.0,19.0,0.0,30.0,1.0,30.0,29.0,0.0,0.0,0.0,47.0,809.0,3.0,1.0,0.0,1.0
0.04,382,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,0.0,0.0,0.0,47.0,811.0,3.0,1.0,2.0,1.0
0.04,383,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,0.0,0.0,0.0,47.0,815.0,3.0,4.0,4.0,1.0
0.04,384,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,0.0,0.0,0.0,47.0,816.0,3.0,1.0,1.0,1.0
0.04,385,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,0.0,0.0,0.0,47.0,819.0,3.0,3.0,3.0,1.0
0.04,386,28.0,0.0,28.0,15.0,0.0,0.0,19.0,0.0,30.0,1.0,30.0,28.0,0.0,1.0,0.0,47.0,820.0,3.0,3.0,1.0,1.0
0.04,387,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,0.0,0.0,0.0,47.0,824.0,3.0,2.0,4.0,1.0
0.04,388,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,0.0,0.0,0.0,47.0,827.0,3.0,3.0,3.0,1.0
0.04,389,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,0.0,0.0,0.0,47.0,828.0,3.0,1.0,1.0,1.0
0.04,390,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,0.0,0.0,0.0,47.0,829.0,3.0,1.0,1.0,1.0
0.04,391,29.0,1.0,28.0,15.0,1.0,1.0,19.0,0.0,30.0,1.0,30.0,29.0,1.0,1.0,0.0,48.0,832.0,3.0,4.0,3.0,1.0
0.04,392,30.0,1.0,29.0,16.0,1.0,1.0,19.0,0.0,30.0,1.0,30.0,30.0,1.0,0.0,0.0,48.0,836.0,3.0,3.0,4.0,1.0
0.04,393,30.0,1.0,29.0,16.0,1.0,1.0,19.0,0.0,30.0,1.0,30.0,30.0,1.0,0.0,0.0,48.0,837.0,3.0,1.0,1.0,1.0
0.04,394,30.0,1.0,29.0,16.0,1.0,1.0,19.0,0.0,30.0,1.0,30.0,30.0,1.0,0.0,0.0,48.0,839.0,3.0,2.0,2.0,1.0
0.04,395,30.0,1.0,29.0,16.0,1.0,1.0,19.0,0.0,30.0,1.0,30.0,30.0,1.0,0.0,0.0,48.0,839.0,3.0,0.0,0.0,1.0
0.04,396,30.0,1.0,29.0,16.0,1.0,1.0,19.0,0.0,30.0,1.0,30.0,30.0,1.0,0.0,0.0,48.0,841.0,3.0,2.0,2.0,1.0
0.04,397,29.0,1.0,28.0,16.0,1.0,1.0,19.0,0.0,30.0,1.0,30.0,29.0,1.0,0.0,0.0,48.0,844.0,3.0,4.0,3.0,1.0
0.04,398,29.0,1.0,28.0,15.0,1.0,1.0,19.0,0.0,30.0,1.0,30.0,29.0,1.0,1.0,0.0,48.0,845.0,3.0,1.0,1.0,1.0
0.04,399,28.0,1.0,27.0,16.0,1.0,1.0,19.0,0.0,30.0,1.0,30.0,28.0,1.0,0.0,0.0,48.0,847.0,3.0,3.0,2.0,1.0
0.04,400,30.0,1.0,29.0,16.0,1.0,1.0,19.0,0.0,30.0,1.0,30.0,30.0,1.0,0.0,0.0,48.0,850.0,3.0,1.0,3.0,1.0
0.04,401,30.0,1.0,29.0,16.0,1.0,1.0,19.0,0.0,30.0,1.0,30.0,30.0,1.0,0.0,0.0,48.0,854.0,3.0,4.0,4.0,1.0
0.04,402,30.0,1.0,29.0,16.0,1.0,1.0,19.0,0.0,30.0,1.0,30.0,30.0,1.0,0.0,0.0,48.0,857.0,3.0,3.0,3.0,1.0
0.04,403,29.0,1.0,28.0,15.0,1.0,1.0,19.0,0.0,30.0,1.0,30.0,29.0,1.0,1.0,0.0,48.0,857.0,3.0,1.0,0.0,1.0
0.04,404,30.0,1.0,29.0,16.0,1.0,1.0,19.0,0.0,30.0,1.0,30.0,30.0,1.0,0.0,0.0,48.0,859.0,3.0,1.0,2.0,1.0
0.04,405,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,0.0,0.0,0.0,48.0,862.0,3.0,3.0,3.0,1.0
0.04,406,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,0.0,0.0,0.0,48.0,866.0,3.0,4.0,4.0,1.0
0.04,407,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,0.0,0.0,0.0,48.0,867.0,3.0,1.0,1.0,1.0
0.04,408,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,0.0,0.0,0.0,48.0,869.0,3.0,2.0,2.0,1.0
0.04,409,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,0.0,0.0,0.0,48.0,869.0,3.0,0.0,0.0,1.0
0.04,410,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,0.0,0.0,0.0,48.0,871.0,3.0,2.0,2.0,1.0
0.04,411,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,0.0,0.0,0.0,48.0,874.0,3.0,3.0,3.0,1.0
0.04,412,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,1.0,30.0,30.0,0.0,0.0,0.0,48.0,875.0,3.0,1.0,1.0,1.0
0.04,413,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,48.0,877.0,3.0,2.0,2.0,1.0
0.04,414,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,48.0,880.0,3.0,3.0,3.0,1.0
0.04,415,29.0,1.0,28.0,15.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,29.0,1.0,1.0,1.0,49.0,883.0,3.0,4.0,3.0,1.0
0.04,416,29.0,1.0,28.0,15.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,29.0,1.0,1.0,0.0,49.0,886.0,3.0,3.0,3.0,1.0
0.04,417,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,1.0,0.0,0.0,49.0,887.0,3.0,0.0,1.0,1.0
0.04,418,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,1.0,0.0,0.0,49.0,889.0,3.0,2.0,2.0,1.0
0.04,419,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,1.0,0.0,0.0,49.0,892.0,3.0,3.0,3.0,1.0
0.04,420,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,1.0,0.0,0.0,49.0,896.0,3.0,4.0,4.0,1.0
0.04,421,29.0,1.0,28.0,15.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,29.0,1.0,1.0,0.0,49.0,896.0,3.0,1.0,0.0,1.0
0.04,422,29.0,2.0,27.0,15.0,2.0,1.0,19.0,0.0,30.0,2.0,30.0,29.0,2.0,1.0,0.0,50.0,898.0,3.0,2.0,2.0,1.0
0.04,423,30.0,2.0,28.0,16.0,2.0,1.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,50.0,899.0,3.0,0.0,1.0,1.0
0.04,424,30.0,2.0,28.0,16.0,2.0,1.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,50.0,900.0,3.0,1.0,1.0,1.0
0.04,425,29.0,2.0,27.0,16.0,2.0,1.0,19.0,0.0,30.0,2.0,30.0,29.0,2.0,0.0,0.0,50.0,902.0,3.0,3.0,2.0,1.0
0.04,426,30.0,3.0,27.0,16.0,3.0,1.0,19.0,0.0,30.0,2.0,30.0,30.0,3.0,0.0,1.0,51.0,904.0,3.0,1.0,2.0,1.0
0.04,427,30.0,3.0,27.0,16.0,3.0,1.0,19.0,0.0,30.0,2.0,30.0,30.0,3.0,0.0,0.0,51.0,906.0,3.0,2.0,2.0,1.0
0.04,428,30.0,3.0,27.0,16.0,3.0,1.0,19.0,0.0,30.0,2.0,30.0,30.0,3.0,0.0,0.0,51.0,909.0,3.0,3.0,3.0,1.0
0.04,429,30.0,3.0,27.0,16.0,3.0,1.0,19.0,0.0,30.0,2.0,30.0,30.0,3.0,0.0,0.0,51.0,912.0,3.0,3.0,3.0,1.0
0.04,430,30.0,3.0,27.0,16.0,3.0,1.0,19.0,0.0,30.0,2.0,30.0,30.0,3.0,0.0,0.0,51.0,915.0,3.0,3.0,3.0,1.0
0.04,431,30.0,2.0,28.0,16.0,2.0,1.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,51.0,917.0,3.0,2.0,2.0,1.0
0.04,432,30.0,2.0,28.0,16.0,2.0,1.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,51.0,918.0,3.0,1.0,1.0,1.0
0.04,433,29.0,2.0,27.0,16.0,2.0,1.0,19.0,0.0,30.0,2.0,30.0,29.0,2.0,0.0,0.0,51.0,920.0,3.0,3.0,2.0,1.0
0.04,434,29.0,2.0,27.0,15.0,2.0,1.0,19.0,0.0,30.0,2.0,30.0,29.0,2.0,1.0,0.0,51.0,924.0,3.0,4.0,4.0,1.0
0.04,435,30.0,2.0,28.0,16.0,2.0,1.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,51.0,925.0,3.0,0.0,1.0,1.0
0.04,436,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,1.0,0.0,0.0,51.0,927.0,3.0,2.0,2.0,1.0
0.04,437,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,1.0,0.0,0.0,51.0,928.0,3.0,1.0,1.0,1.0
0.04,438,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,1.0,0.0,0.0,51.0,929.0,3.0,1.0,1.0,1.0
0.04,439,29.0,0.0,29.0,15.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,29.0,0.0,1.0,0.0,51.0,931.0,3.0,3.0,2.0,1.0
0.04,440,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,51.0,934.0,3.0,2.0,3.0,1.0
0.04,441,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,51.0,936.0,3.0,2.0,2.0,1.0
0.04,442,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,51.0,939.0,3.0,3.0,3.0,1.0
0.04,443,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,51.0,942.0,3.0,3.0,3.0,1.0
0.04,444,29.0,1.0,28.0,16.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,29.0,1.0,0.0,1.0,52.0,944.0,3.0,3.0,2.0,1.0
0.04,445,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,1.0,0.0,0.0,52.0,947.0,3.0,2.0,3.0,1.0
0.04,446,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,1.0,0.0,0.0,52.0,948.0,3.0,1.0,1.0,1.0
0.04,447,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,1.0,0.0,0.0,52.0,950.0,3.0,2.0,2.0,1.0
0.04,448,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,1.0,0.0,0.0,52.0,954.0,3.0,4.0,4.0,1.0
0.04,449,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,1.0,0.0,0.0,52.0,955.0,3.0,1.0,1.0,1.0
0.04,450,29.0,1.0,28.0,16.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,29.0,1.0,0.0,0.0,52.0,956.0,3.0,2.0,1.0,1.0
0.04,451,30.0,3.0,27.0,16.0,3.0,2.0,19.0,0.0,30.0,2.0,30.0,30.0,3.0,0.0,0.0,54.0,958.0,3.0,1.0,2.0,1.0
0.04,452,30.0,4.0,26.0,16.0,4.0,3.0,19.0,0.0,30.0,2.0,30.0,30.0,4.0,0.0,0.0,55.0,959.0,3.0,1.0,1.0,1.0
0.04,453,30.0,4.0,26.0,16.0,4.0,3.0,19.0,0.0,30.0,2.0,30.0,30.0,4.0,0.0,0.0,55.0,960.0,3.0,1.0,1.0,1.0
0.04,454,30.0,4.0,26.0,16.0,4.0,3.0,19.0,0.0,30.0,2.0,30.0,30.0,4.0,0.0,0.0,55.0,963.0,3.0,3.0,3.0,1.0
0.04,455,30.0,4.0,26.0,16.0,4.0,3.0,19.0,0.0,30.0,2.0,30.0,30.0,4.0,0.0,0.0,55.0,965.0,3.0,2.0,2.0,1.0
0.04,456,30.0,4.0,26.0,16.0,4.0,3.0,19.0,0.0,30.0,2.0,30.0,30.0,4.0,0.0,0.0,55.0,968.0,3.0,3.0,3.0,1.0
0.04,457,30.0,4.0,26.0,16.0,4.0,3.0,19.0,0.0,30.0,2.0,30.0,30.0,4.0,0.0,0.0,55.0,971.0,3.0,3.0,3.0,1.0
0.04,458,30.0,4.0,26.0,16.0,4.0,3.0,19.0,0.0,30.0,2.0,30.0,30.0,4.0,0.0,0.0,55.0,973.0,3.0,2.0,2.0,1.0
